X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8284236.2019,4775713.7293,167,Atlantic,NEW HAMPSHIRE AVE AT GARDNERS BASIN WAY,Ou,39.37625,-74.41861,505,ATLANTIC CITY,10211,FS,S,149
-8285128.5058,4776850.2428,168,Atlantic,HARRAH'S ATLANTIC CITY CASINO,In,39.38414,-74.42656,501,ATLANTIC CITY,10213,TM,E,244
-8286218.1794,4776093.2691,169,Atlantic,BORGATA CASINO/HOTEL#,In,39.37892,-74.43639,501,ATLANTIC CITY,10214,TM,E,209
-8288199.3244,4774939.303,170,Atlantic,W RIVERSIDE DR AT MURRAY AVE#,In,39.37086,-74.45418,505,ATLANTIC CITY,10215,FS,N,292
-8284188.6744,4775634.5927,171,Atlantic,NEW HAMPSHIRE AVE AT PARKSIDE AVE#,In,39.37573,-74.41812,504,ATLANTIC CITY,10217,FS,S,149
-8284188.6744,4775634.5927,172,Atlantic,NEW HAMPSHIRE AVE AT PARKSIDE AVE#,In,39.37573,-74.41812,505,ATLANTIC CITY,10217,FS,S,149
-8284173.8327,4775655.8397,173,Atlantic,NEW HAMPSHIRE AVE AT PARKSIDE AVE#,Ou,39.37589,-74.41796,504,ATLANTIC CITY,10218,NS,N,329
-8284173.8327,4775655.8397,174,Atlantic,NEW HAMPSHIRE AVE AT PARKSIDE AVE#,Ou,39.37589,-74.41796,505,ATLANTIC CITY,10218,NS,N,329
-8283845.6361,4774974.498,175,Atlantic,NEW HAMPSHIRE AVE AT MADISON AVE#,In,39.37112,-74.4151,505,ATLANTIC CITY,10220,NS,S,152
-8283728.3613,4774749.3866,176,Atlantic,NEW HAMPSHIRE AVE AT GRAMMERCY AVE,In,39.36956,-74.41404,505,ATLANTIC CITY,10221,NS,S,153
-8286601.0742,4774798.3033,177,Atlantic,MARMORA AVE AT INDIANA AVE#,In,39.36994,-74.43982,505,ATLANTIC CITY,10222,NS,E,62
-8286225.3571,4774652.4666,178,Atlantic,MAGELLAN AVE AT GREEN ST#,In,39.36892,-74.43644,505,ATLANTIC CITY,10223,FS,E,62
-8286039.2185,4774745.2789,179,Atlantic,MAGELLAN AVE AT NEW YORK AVE#,In,39.3696,-74.43479,505,ATLANTIC CITY,10224,NS,E,63
-8285896.6274,4774816.3772,180,Atlantic,MAGELLAN AVE AT TENNESSEE AVE#,In,39.37011,-74.43352,505,ATLANTIC CITY,10225,NS,E,63
-8285799.9435,4774631.3506,181,Atlantic,TENNESSEE AVE AT CASPIAN AVE#,In,39.36876,-74.4326,505,ATLANTIC CITY,10226,FS,E,153
-8285891.8462,4774845.4811,182,Atlantic,MAGELLAN AVE AT TENNESSEE AVE#,Ou,39.37024,-74.43343,505,ATLANTIC CITY,10228,NS,W,241
-8286025.3785,4774778.6114,183,Atlantic,MAGELLAN AVE AT NEW YORK AVE#,Ou,39.36976,-74.43462,505,ATLANTIC CITY,10229,NS,W,244
-8286174.1462,4774706.3289,184,Atlantic,MAGELLAN AVE AT KENTUCKY AVE#,Ou,39.36923,-74.43594,505,ATLANTIC CITY,10230,NS,W,245
-8286316.7468,4774630.9101,185,Atlantic,MAGELLAN AVE AT MARTIN LUTHER KING BLVD#,Ou,39.36871,-74.43722,505,ATLANTIC CITY,10231,NS,W,242
-8288364.253,4775249.4962,186,Atlantic,SHERIDAN AVE AT MISSOURI AVE#,Ou,39.37306,-74.45568,505,ATLANTIC CITY,10232,NS,E,20
-8286168.2446,4773962.5676,187,Atlantic,MEDITERRANEAN AVE AT INDIANA AVE#,In,39.36415,-74.43594,505,ATLANTIC CITY,10236,FS,E,63
-8286595.4542,4773009.0563,188,Atlantic,ATLANTIC AVE AT MISSISSIPPI AVE,In,39.3575,-74.43976,505,ATLANTIC CITY,10237,FS,W,244
-8286595.4542,4773009.0563,189,Atlantic,ATLANTIC AVE AT MISSISSIPPI AVE,In,39.3575,-74.43976,507,ATLANTIC CITY,10237,FS,W,244
-8286595.4542,4773009.0563,190,Atlantic,ATLANTIC AVE AT MISSISSIPPI AVE,In,39.3575,-74.43976,508,ATLANTIC CITY,10237,FS,W,244
-8286595.4542,4773009.0563,191,Atlantic,ATLANTIC AVE AT MISSISSIPPI AVE,In,39.3575,-74.43976,509,ATLANTIC CITY,10237,FS,W,244
-8288093.9751,4775136.6189,192,Atlantic,MURRAY AVE AT MISSOURI AVE,Ou,39.37225,-74.45316,505,ATLANTIC CITY,10246,FS,S,200
-8290807.5193,4774967.8362,193,Atlantic,ALBANY AVE 1500'W OF RODEWAY INN MOTEL#,In,39.37111,-74.47757,507,ATLANTIC CITY,10247,MB,W,315
-8290807.5193,4774967.8362,194,Atlantic,ALBANY AVE 1500'W OF RODEWAY INN MOTEL#,In,39.37111,-74.47757,508,ATLANTIC CITY,10247,MB,W,315
-8290807.5193,4774967.8362,195,Atlantic,ALBANY AVE 1500'W OF RODEWAY INN MOTEL#,In,39.37111,-74.47757,509,ATLANTIC CITY,10247,MB,W,315
-8290909.5178,4775036.1272,196,Atlantic,RT-40/322 AT RODEWAY INN MOTEL#,Ou,39.37155,-74.47853,507,ATLANTIC CITY,10249,NS,E,134
-8290909.5178,4775036.1272,197,Atlantic,RT-40/322 AT RODEWAY INN MOTEL#,Ou,39.37155,-74.47853,508,ATLANTIC CITY,10249,NS,E,134
-8290909.5178,4775036.1272,198,Atlantic,RT-40/322 AT RODEWAY INN MOTEL#,Ou,39.37155,-74.47853,509,ATLANTIC CITY,10249,NS,E,134
-8288369.7917,4772295.6381,199,Atlantic,ALBANY AVE AT WINCHESTER AVE#,In,39.35254,-74.45568,507,ATLANTIC CITY,10250,NS,N,330
-8288369.7917,4772295.6381,200,Atlantic,ALBANY AVE AT WINCHESTER AVE#,In,39.35254,-74.45568,508,ATLANTIC CITY,10250,NS,N,330
-8288369.7917,4772295.6381,201,Atlantic,ALBANY AVE AT WINCHESTER AVE#,In,39.35254,-74.45568,509,ATLANTIC CITY,10250,NS,N,330
-8288678.2108,4772792.0797,202,Atlantic,ALBANY AVE AT PORTER AVE#,In,39.35597,-74.45849,504,ATLANTIC CITY,10251,FS,N,328
-8288678.2108,4772792.0797,203,Atlantic,ALBANY AVE AT PORTER AVE#,In,39.35597,-74.45849,507,ATLANTIC CITY,10251,FS,N,328
-8288678.2108,4772792.0797,204,Atlantic,ALBANY AVE AT PORTER AVE#,In,39.35597,-74.45849,508,ATLANTIC CITY,10251,FS,N,328
-8288678.2108,4772792.0797,205,Atlantic,ALBANY AVE AT PORTER AVE#,In,39.35597,-74.45849,509,ATLANTIC CITY,10251,FS,N,328
-8288787.9826,4772968.0621,206,Atlantic,ALBANY AVE AT FILBERT AVE#,In,39.3572,-74.45946,507,ATLANTIC CITY,10252,NS,N,328
-8288787.9826,4772968.0621,207,Atlantic,ALBANY AVE AT FILBERT AVE#,In,39.3572,-74.45946,508,ATLANTIC CITY,10252,NS,N,328
-8288787.9826,4772968.0621,208,Atlantic,ALBANY AVE AT FILBERT AVE#,In,39.3572,-74.45946,509,ATLANTIC CITY,10252,NS,N,328
-8288924.5155,4773185.0234,209,Atlantic,ALBANY AVE AT CROSSAN AVE#,In,39.35871,-74.46068,507,ATLANTIC CITY,10253,NS,N,328
-8288924.5155,4773185.0234,210,Atlantic,ALBANY AVE AT CROSSAN AVE#,In,39.35871,-74.46068,508,ATLANTIC CITY,10253,NS,N,328
-8288924.5155,4773185.0234,211,Atlantic,ALBANY AVE AT CROSSAN AVE#,In,39.35871,-74.46068,509,ATLANTIC CITY,10253,NS,N,328
-8285741.6049,4775342.085,212,Atlantic,BRIGANTINE BLVD AT NORTH CAROLINA AVE#,Ou,39.37369,-74.43207,501,ATLANTIC CITY,10256,NS,S,195
-8285548.8963,4774810.0187,213,Atlantic,NORTH CAROLINA AVE AT CASPIAN AVE#,Ou,39.36999,-74.43037,501,ATLANTIC CITY,10257,NS,S,151
-8285425.9769,4774574.5247,214,Atlantic,NORTH CAROLINA AVE AT ADRIATIC AVE#,Ou,39.36837,-74.42923,501,ATLANTIC CITY,10258,FS,S,151
-8283736.0233,4774815.2833,215,Atlantic,NEW HAMPSHIRE AVE AT GRAMMERCY AVE,Ou,39.37007,-74.41398,504,ATLANTIC CITY,10266,FS,N,332
-8283736.0233,4774815.2833,216,Atlantic,NEW HAMPSHIRE AVE AT GRAMMERCY AVE,Ou,39.37007,-74.41398,505,ATLANTIC CITY,10266,FS,N,332
-8283881.424,4775094.1374,217,Atlantic,NEW HAMPSHIRE AVE 170'S OF MELROSE AVE,Ou,39.372,-74.4153,504,ATLANTIC CITY,10268,MB,N,333
-8283881.424,4775094.1374,218,Atlantic,NEW HAMPSHIRE AVE 170'S OF MELROSE AVE,Ou,39.372,-74.4153,505,ATLANTIC CITY,10268,MB,N,333
-8284023.3904,4775376.353,219,Atlantic,NEW HAMPSHIRE AVE AT ADRIATIC AVE,Ou,39.37393,-74.41665,504,ATLANTIC CITY,10269,FS,N,333
-8284023.3904,4775376.353,220,Atlantic,NEW HAMPSHIRE AVE AT ADRIATIC AVE,Ou,39.37393,-74.41665,505,ATLANTIC CITY,10269,FS,N,333
-8284469.5186,4775490.5227,221,Atlantic,RHODE ISLAND AVE AT PARKSIDE AVE#,Ou,39.37473,-74.42064,504,ATLANTIC CITY,10270,FS,S,152
-8284327.4683,4775214.7119,222,Atlantic,RHODE ISLAND AVE AT ADRIATIC AVE#,Ou,39.37282,-74.41935,504,ATLANTIC CITY,10271,NS,S,153
-8284684.1666,4774981.1356,223,Atlantic,ADRIATIC AVE AT N NEW JERSEY AVE,In,39.37121,-74.4226,504,ATLANTIC CITY,10274,FS,E,63
-8284547.1953,4774955.817,224,Atlantic,CONNECTICUT AVE AT DREXEL AVE#,In,39.37102,-74.42133,504,ATLANTIC CITY,10275,NS,S,152
-8284286.0863,4775186.7196,225,Atlantic,RHODE ISLAND AVE AT ADRIATIC AVE#,In,39.3726,-74.41904,504,ATLANTIC CITY,10277,NS,N,331
-8284446.7601,4775498.0564,226,Atlantic,RHODE ISLAND AVE AT PARKSIDE AVE#,In,39.37476,-74.42049,504,ATLANTIC CITY,10278,NS,N,332
-8284021.604,4775321.5629,227,Atlantic,NEW HAMPSHIRE AVE AT ADRIATIC AVE#,In,39.37354,-74.41666,504,ATLANTIC CITY,10279,FS,S,155
-8284021.604,4775321.5629,228,Atlantic,NEW HAMPSHIRE AVE AT ADRIATIC AVE#,In,39.37354,-74.41666,505,ATLANTIC CITY,10279,FS,S,155
-8283903.5836,4775085.5297,229,Atlantic,NEW HAMPSHIRE AVE 170'S OF MELROSE AVE,In,39.37188,-74.41565,505,ATLANTIC CITY,10280,MB,S,153
-8283637.3715,4774624.2319,230,Atlantic,NEW HAMPSHIRE AVE AT ATLANTIC AVE#,Ou,39.36872,-74.41315,505,ATLANTIC CITY,10283,FS,N,332
-8281542.3188,4777268.4942,231,Atlantic,BRIGANTINE AVE AT HARBOR BEACH BLVD,In,39.38709,-74.39439,501,BRIGANTINE,10284,FS,N,43
-8281169.2234,4777682.8372,232,Atlantic,BRIGANTINE AVE AT 40TH ST S,In,39.38996,-74.39103,501,BRIGANTINE,10285,NS,N,41
-8280996.4705,4777860.5469,233,Atlantic,BRIGANTINE AVE AT 38TH ST S,In,39.39124,-74.38954,501,BRIGANTINE,10286,FS,N,43
-8280898.509,4777968.0462,234,Atlantic,BRIGANTINE AVE AT 36TH ST S,In,39.39199,-74.38867,501,BRIGANTINE,10287,NS,N,42
-8280749.5737,4778107.8354,235,Atlantic,BRIGANTINE AVE AT 34TH ST S,In,39.39294,-74.38729,501,BRIGANTINE,10288,NS,N,48
-8285761.5304,4773445.1453,236,Atlantic,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,In,39.36053,-74.43227,502,ATLANTIC CITY,10089,FS,W,242
-8285761.5304,4773445.1453,237,Atlantic,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,In,39.36053,-74.43227,504,ATLANTIC CITY,10089,FS,W,242
-8285761.5304,4773445.1453,238,Atlantic,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,In,39.36053,-74.43227,505,ATLANTIC CITY,10089,FS,W,242
-8285761.5304,4773445.1453,239,Atlantic,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,In,39.36053,-74.43227,507,ATLANTIC CITY,10089,FS,W,242
-8285761.5304,4773445.1453,240,Atlantic,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,In,39.36053,-74.43227,508,ATLANTIC CITY,10089,FS,W,242
-8285761.5304,4773445.1453,241,Atlantic,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,In,39.36053,-74.43227,509,ATLANTIC CITY,10089,FS,W,242
-8285761.5304,4773445.1453,242,Atlantic,ATLANTIC AVE AT MARTIN LUTHER KING BLVD,In,39.36053,-74.43227,554,ATLANTIC CITY,10089,FS,W,242
-8286051.5387,4773290.7298,243,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,501,ATLANTIC CITY,10090,FS,W,243
-8286051.5387,4773290.7298,244,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,502,ATLANTIC CITY,10090,FS,W,243
-8286051.5387,4773290.7298,245,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,504,ATLANTIC CITY,10090,FS,W,243
-8286051.5387,4773290.7298,246,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,505,ATLANTIC CITY,10090,FS,W,243
-8286051.5387,4773290.7298,247,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,507,ATLANTIC CITY,10090,FS,W,243
-8286051.5387,4773290.7298,248,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,508,ATLANTIC CITY,10090,FS,W,243
-8286051.5387,4773290.7298,249,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,509,ATLANTIC CITY,10090,FS,W,243
-8286051.5387,4773290.7298,250,Atlantic,ON ATLANTIC AVE AT OHIO AVE,In,39.35948,-74.43489,554,ATLANTIC CITY,10090,FS,W,243
-8286862.7219,4772871.1136,251,Atlantic,ATLANTIC AVE AT FLORIDA AVE,In,39.35654,-74.44216,505,ATLANTIC CITY,10092,FS,W,242
-8286862.7219,4772871.1136,252,Atlantic,ATLANTIC AVE AT FLORIDA AVE,In,39.35654,-74.44216,507,ATLANTIC CITY,10092,FS,W,242
-8286862.7219,4772871.1136,253,Atlantic,ATLANTIC AVE AT FLORIDA AVE,In,39.35654,-74.44216,508,ATLANTIC CITY,10092,FS,W,242
-8286862.7219,4772871.1136,254,Atlantic,ATLANTIC AVE AT FLORIDA AVE,In,39.35654,-74.44216,509,ATLANTIC CITY,10092,FS,W,242
-8287162.3446,4772714.5002,255,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,In,39.35545,-74.44485,505,ATLANTIC CITY,10093,FS,W,243
-8287162.3446,4772714.5002,256,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,In,39.35545,-74.44485,507,ATLANTIC CITY,10093,FS,W,243
-8287162.3446,4772714.5002,257,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,In,39.35545,-74.44485,508,ATLANTIC CITY,10093,FS,W,243
-8287162.3446,4772714.5002,258,Atlantic,ATLANTIC AVE AT CALIFORNIA AVE,In,39.35545,-74.44485,509,ATLANTIC CITY,10093,FS,W,243
-8287449.0023,4772565.8785,259,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,In,39.35441,-74.44742,505,ATLANTIC CITY,10094,FS,W,242
-8287449.0023,4772565.8785,260,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,In,39.35441,-74.44742,507,ATLANTIC CITY,10094,FS,W,242
-8287449.0023,4772565.8785,261,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,In,39.35441,-74.44742,508,ATLANTIC CITY,10094,FS,W,242
-8287449.0023,4772565.8785,262,Atlantic,ATLANTIC AVE AT BRIGHTON AVE,In,39.35441,-74.44742,509,ATLANTIC CITY,10094,FS,W,242
-8287552.83,4772509.6229,263,Atlantic,ATLANTIC AVE AT MORRIS AVE,In,39.35403,-74.44836,505,ATLANTIC CITY,10095,FS,W,242
-8287552.83,4772509.6229,264,Atlantic,ATLANTIC AVE AT MORRIS AVE,In,39.35403,-74.44836,507,ATLANTIC CITY,10095,FS,W,242
-8287552.83,4772509.6229,265,Atlantic,ATLANTIC AVE AT MORRIS AVE,In,39.35403,-74.44836,508,ATLANTIC CITY,10095,FS,W,242
-8287552.83,4772509.6229,266,Atlantic,ATLANTIC AVE AT MORRIS AVE,In,39.35403,-74.44836,509,ATLANTIC CITY,10095,FS,W,242
-8287660.4207,4772453.4218,267,Atlantic,ATLANTIC AVE AT CHELSEA AVE,In,39.35363,-74.44932,505,ATLANTIC CITY,10096,FS,W,242
-8287660.4207,4772453.4218,268,Atlantic,ATLANTIC AVE AT CHELSEA AVE,In,39.35363,-74.44932,507,ATLANTIC CITY,10096,FS,W,242
-8287660.4207,4772453.4218,269,Atlantic,ATLANTIC AVE AT CHELSEA AVE,In,39.35363,-74.44932,508,ATLANTIC CITY,10096,FS,W,242
-8287660.4207,4772453.4218,270,Atlantic,ATLANTIC AVE AT CHELSEA AVE,In,39.35363,-74.44932,509,ATLANTIC CITY,10096,FS,W,242
-8287769.7032,4772395.4775,271,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,In,39.35324,-74.45031,505,ATLANTIC CITY,10097,FS,W,243
-8287769.7032,4772395.4775,272,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,In,39.35324,-74.45031,507,ATLANTIC CITY,10097,FS,W,243
-8287769.7032,4772395.4775,273,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,In,39.35324,-74.45031,508,ATLANTIC CITY,10097,FS,W,243
-8287769.7032,4772395.4775,274,Atlantic,ATLANTIC AVE AT MONTPELIER AVE,In,39.35324,-74.45031,509,ATLANTIC CITY,10097,FS,W,243
-8287898.2278,4772330.2217,275,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,505,ATLANTIC CITY,10098,NS,W,243
-8287898.2278,4772330.2217,276,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,507,ATLANTIC CITY,10098,NS,W,243
-8287898.2278,4772330.2217,277,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,508,ATLANTIC CITY,10098,NS,W,243
-8287898.2278,4772330.2217,278,Atlantic,ATLANTIC AVE AT BOSTON AVE,In,39.35278,-74.45146,509,ATLANTIC CITY,10098,NS,W,243
-8288940.8558,4773166.5316,279,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,504,ATLANTIC CITY,10099,FS,S,148
-8288940.8558,4773166.5316,280,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,507,ATLANTIC CITY,10099,FS,S,148
-8288940.8558,4773166.5316,281,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,508,ATLANTIC CITY,10099,FS,S,148
-8288940.8558,4773166.5316,282,Atlantic,ALBANY AVE AT CROSSAN AVE,Ou,39.35858,-74.46083,509,ATLANTIC CITY,10099,FS,S,148
-8288847.0763,4773018.4157,283,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,504,ATLANTIC CITY,10100,NS,S,148
-8288847.0763,4773018.4157,284,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,507,ATLANTIC CITY,10100,NS,S,148
-8288847.0763,4773018.4157,285,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,508,ATLANTIC CITY,10100,NS,S,148
-8288847.0763,4773018.4157,286,Atlantic,ALBANY AVE AT FILBERT AVE,Ou,39.35755,-74.45999,509,ATLANTIC CITY,10100,NS,S,148
-8288693.0636,4772771.0064,287,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,504,ATLANTIC CITY,10101,NS,S,149
-8288693.0636,4772771.0064,288,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,507,ATLANTIC CITY,10101,NS,S,149
-8288693.0636,4772771.0064,289,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,508,ATLANTIC CITY,10101,NS,S,149
-8288693.0636,4772771.0064,290,Atlantic,ALBANY AVE AT PORTER AVE,Ou,39.35583,-74.45861,509,ATLANTIC CITY,10101,NS,S,149
-8289406.602,4772865.3603,291,Atlantic,ANNAPOLIS AVE AT CROSSAN AVE,In,39.35649,-74.46501,504,ATLANTIC CITY,10104,NS,N,328
-8284651.2424,4774546.4604,292,Atlantic,BALTIC AVE AT DELAWARE AVE,In,39.36814,-74.42227,504,ATLANTIC CITY,10105,NS,W,243
-8284854.545,4774442.9424,293,Atlantic,BALTIC AVE AT MARYLAND AVE,In,39.36741,-74.42409,504,ATLANTIC CITY,10106,FS,W,244
-8285137.9664,4774291.9351,294,Atlantic,BALTIC AVE AT PENNSYLVANIA AVE,In,39.36637,-74.42664,504,ATLANTIC CITY,10107,FS,W,242
-8285362.237,4774175.7397,295,Atlantic,BALTIC AVE AT SOUTH CAROLINA AVE,In,39.36557,-74.42866,504,ATLANTIC CITY,10108,NS,W,243
-8285497.9709,4774103.4761,296,Atlantic,BALTIC AVE AT TENNESSEE AVE,Ou,39.36507,-74.42988,504,ATLANTIC CITY,10109,NS,W,242
-8285637.2238,4774030.4307,297,Atlantic,BALTIC AVE AT NEW YORK AVE,Ou,39.36456,-74.43113,504,ATLANTIC CITY,10110,NS,W,243
-8285700.5481,4775355.4293,298,Atlantic,BRIGANTINE BLVD AT NORTH CAROLINA AVE,In,39.37379,-74.43174,501,ATLANTIC CITY,10111,FS,N,13
-8285599.5214,4775779.9053,299,Atlantic,BRIGANTINE BLVD AT MARYLAND AVE,In,39.37673,-74.43079,501,ATLANTIC CITY,10112,NS,N,13
-8286680.2264,4773481.5517,300,Atlantic,FAIRMOUNT AVE AT MISSOURI AVE,In,39.36075,-74.4405,504,ATLANTIC CITY,10114,FS,W,242
-8286808.1512,4773411.6163,301,Atlantic,FAIRMOUNT AVE AT MISSISSIPPI AVE,In,39.36028,-74.44166,504,ATLANTIC CITY,10115,FS,W,241
-8287086.5411,4773266.5606,302,Atlantic,FAIRMOUNT AVE AT FLORIDA AVE,In,39.35927,-74.44416,504,ATLANTIC CITY,10116,FS,W,245
-8287368.8907,4773121.5401,303,Atlantic,FAIRMOUNT AVE AT CALIFORNIA AVE,In,39.35824,-74.44668,504,ATLANTIC CITY,10118,FS,W,242
-8287518.6902,4773044.5612,304,Atlantic,FAIRMOUNT AVE AT IOWA AVE,In,39.35771,-74.44803,504,ATLANTIC CITY,10119,FS,W,243
-8287758.8514,4772919.3713,305,Atlantic,FAIRMOUNT AVE AT MORRIS AVE,In,39.35683,-74.45018,504,ATLANTIC CITY,10120,FS,W,243
-8288066.4546,4772758.2999,306,Atlantic,FAIRMOUNT AVE AT SOVEREIGN AVE,In,39.35572,-74.45295,504,ATLANTIC CITY,10121,FS,W,244
-8288263.5911,4772653.9179,307,Atlantic,FAIRMOUNT AVE AT PROVIDENCE AVE,In,39.355,-74.45472,504,ATLANTIC CITY,10122,NS,W,238
-8284383.7654,4774419.5471,308,Atlantic,GRAMMERCY PL AT NEW JERSEY AVE,Ou,39.36734,-74.41992,504,ATLANTIC CITY,10123,FS,E,64
-8284227.9757,4774497.5553,309,Atlantic,GRAMMERCY PL AT CONNECTICUT AVE,Ou,39.36788,-74.41852,504,ATLANTIC CITY,10124,FS,E,63
-8284104.8611,4774560.3079,310,Atlantic,GRAMMERCY PL AT MASSACHUSETTS AVE,Ou,39.36834,-74.41744,504,ATLANTIC CITY,10125,FS,E,59
-8283977.9634,4774628.8397,311,Atlantic,GRAMMERCY PL AT RHODE ISLAND AVE,Ou,39.36881,-74.41629,504,ATLANTIC CITY,10126,FS,E,61
-8283827.2606,4774708.6532,312,Atlantic,GRAMMERCY PL AT VERMONT AVE,Ou,39.36936,-74.41493,504,ATLANTIC CITY,10127,FS,E,63
-8285116.3497,4776197.0735,313,Atlantic,GOLDEN NUGGET CASINO,In,39.37959,-74.42644,501,ATLANTIC CITY,10128,FS,W,243
-8285116.3497,4776197.0735,314,Atlantic,GOLDEN NUGGET CASINO,In,39.37959,-74.42644,515,ATLANTIC CITY,10128,FS,W,243
-8293727.6544,4783502.8317,315,Atlantic,NEW RD AT DELAWARE AVE,Ou,39.43031,-74.5038,508,ABSECON,10001,FS,S,239
-8293854.5797,4783351.4728,316,Atlantic,NEW RD AT NEW JERSEY AVE,Ou,39.42928,-74.50494,508,ABSECON,10002,NS,S,207
-8294011.0965,4782960.4831,317,Atlantic,NEW RD AT OHIO AVE,Ou,39.42656,-74.50632,508,ABSECON,10003,NS,S,203
-8294011.0965,4782960.4831,318,Atlantic,NEW RD AT OHIO AVE,Ou,39.42656,-74.50632,554,ABSECON,10003,NS,S,203
-8294409.5545,4781908.0426,319,Atlantic,NEW RD AT MEADOWVIEW AVE,Ou,39.41926,-74.50991,508,ABSECON,10004,FS,S,204
-8294409.5545,4781908.0426,320,Atlantic,NEW RD AT MEADOWVIEW AVE,Ou,39.41926,-74.50991,554,ABSECON,10004,FS,S,204
-8294380.8152,4781914.7699,321,Atlantic,NEW RD AT MEADOWVIEW AVE,In,39.41934,-74.50975,508,ABSECON,10006,NS,N,24
-8294380.8152,4781914.7699,322,Atlantic,NEW RD AT MEADOWVIEW AVE,In,39.41934,-74.50975,554,ABSECON,10006,NS,N,24
-8294005.9372,4782909.0292,323,Atlantic,NEW RD AT OHIO AVE,In,39.42623,-74.50636,508,ABSECON,10007,NS,N,20
-8294005.9372,4782909.0292,324,Atlantic,NEW RD AT OHIO AVE,In,39.42623,-74.50636,554,ABSECON,10007,NS,N,20
-8293641.8848,4783527.6296,325,Atlantic,NEW RD AT DELAWARE AVE,In,39.43057,-74.5031,508,ABSECON,10008,FS,N,58
-8295106.6679,4784231.0185,326,Atlantic,US-30 at HADDON AVE,Ou,39.43537,-74.51624,554,ABSECON,10009,FS,E,136
-8294596.6483,4783769.8531,327,Atlantic,US-30 at MILL RD,Ou,39.43215,-74.51168,554,ABSECON,10010,NS,E,133
-8294237.5146,4783445.5933,328,Atlantic,US-30 at MICHIGAN AVE,Ou,39.42991,-74.50844,554,ABSECON,10011,FS,E,131
-8293828.1492,4783079.2044,329,Atlantic,US-30 at NEW RD,Ou,39.42738,-74.50475,554,ABSECON,10012,FS,E,133
-8293345.2429,4782551.4167,330,Atlantic,WHITE HORSE PIKE AT STATION AVE,Ou,39.42373,-74.5004,554,ABSECON,10013,FS,E,140
-8293959.7989,4783228.2181,331,Atlantic,US-30 at NEW RD,In,39.42845,-74.50589,554,ABSECON,10014,FS,W,312
-8294239.0766,4783478.5643,332,Atlantic,US-30 at MICHIGAN AVE,In,39.43016,-74.50843,554,ABSECON,10015,NS,W,311
-8294563.5381,4783771.4223,333,Atlantic,US-30 at MILL RD,In,39.43223,-74.5113,554,ABSECON,10016,FS,W,313
-8295104.4337,4784262.6882,334,Atlantic,US-30 at HADDON AVE,In,39.43562,-74.51618,554,ABSECON,10017,NS,W,316
-8293486.4904,4781555.2659,335,Atlantic,SHORE RD AT LEE AVE,In,39.41685,-74.50172,554,ABSECON,10018,NS,N,27
-8293486.4904,4781555.2659,336,Atlantic,SHORE RD AT LEE AVE,In,39.41685,-74.50172,559,ABSECON,10018,NS,N,27
